Error Type,Topic Guid,Message
Warning,80b82132-22c2-4628-84b4-fbbd6598aaba,Found a an ul list inside a table in html file:80b82132-22c2-4628-84b4-fbbd6598aaba.xml
Warning,80b82132-22c2-4628-84b4-fbbd6598aaba,Missing tables headers in file:80b82132-22c2-4628-84b4-fbbd6598aaba.md
Warning,80faf817-9559-459d-8e9c-e062b29fe9a3,Found a an ul list inside a table in html file:80faf817-9559-459d-8e9c-e062b29fe9a3.xml
Warning,80faf817-9559-459d-8e9c-e062b29fe9a3,Missing tables headers in file:80faf817-9559-459d-8e9c-e062b29fe9a3.md
Warning,8d86741d-51da-4b73-91bb-506579494bd3,Missing tables headers in file:8d86741d-51da-4b73-91bb-506579494bd3.md
Warning,8efa2040-4259-42e7-8087-f589adcc4190,Missing tables headers in file:8efa2040-4259-42e7-8087-f589adcc4190.md
Warning,98799ea9-3b93-46b4-b399-b9fcab3e1d80,Missing tables headers in file:98799ea9-3b93-46b4-b399-b9fcab3e1d80.md
Warning,9976a65c-2e66-4781-b830-02db03b1cdba,Missing tables headers in file:9976a65c-2e66-4781-b830-02db03b1cdba.md
Warning,99aa9fba-e188-4ca0-ac0a-2c82d6ed5242,Found < > tag Bug 1235997:Support Request: MD conversion issue: not escaped tags causing missing content line:<p>&lt; 1% </p> in md file:99aa9fba-e188-4ca0-ac0a-2c82d6ed5242.md total found:0
Warning,99aa9fba-e188-4ca0-ac0a-2c82d6ed5242,Found < > tag Bug 1235997:Support Request: MD conversion issue: not escaped tags causing missing content line:<p>&lt; 10% </p> in md file:99aa9fba-e188-4ca0-ac0a-2c82d6ed5242.md total found:0
Warning,99aa9fba-e188-4ca0-ac0a-2c82d6ed5242,Missing tables headers in file:99aa9fba-e188-4ca0-ac0a-2c82d6ed5242.md
Warning,9d9fc2d3-23e1-4309-8ae6-12ef5b6a8dcd,Found a an ul list inside a table in html file:9d9fc2d3-23e1-4309-8ae6-12ef5b6a8dcd.xml
Warning,9d9fc2d3-23e1-4309-8ae6-12ef5b6a8dcd,Missing tables headers in file:9d9fc2d3-23e1-4309-8ae6-12ef5b6a8dcd.md
Warning,9d9fc2d3-23e1-4309-8ae6-12ef5b6a8dcd,Fixing missing end table tag in file:9d9fc2d3-23e1-4309-8ae6-12ef5b6a8dcd.md
Warning,9d9fc2d3-23e1-4309-8ae6-12ef5b6a8dcd,Fixing missing end table tag in file:9d9fc2d3-23e1-4309-8ae6-12ef5b6a8dcd.md
Warning,9d9fc2d3-23e1-4309-8ae6-12ef5b6a8dcd,Found invalid tables saving file:9d9fc2d3-23e1-4309-8ae6-12ef5b6a8dcd.md
Warning,a073ea21-62ed-40ef-8405-fd287f7d0b11,Found a an ul list inside a table in html file:a073ea21-62ed-40ef-8405-fd287f7d0b11.xml
Warning,a2cf0c03-0c1d-4753-ac05-00aab2644f9d,Missing tables headers in file:a2cf0c03-0c1d-4753-ac05-00aab2644f9d.md
Warning,a7e61b05-c07c-4a14-9888-3ea61b30f2fc,Missing tables headers in file:a7e61b05-c07c-4a14-9888-3ea61b30f2fc.md
Warning,a7fcdebf-97e5-4551-84f8-f2cb993c16da,Missing tables headers in file:a7fcdebf-97e5-4551-84f8-f2cb993c16da.md
