VBA Project,GUID,Friendly name
Deploy_O365ProPlus,742fd8e2-8931-416a-8120-8ee982a6c825,best-practices-for-planningreference-materials
Deploy_O365ProPlus,f5062b95-6346-4e25-a2a3-91667aa7650e,nav-deploy
Deploy_O365ProPlus,48c953de-270e-4809-bd7d-93431159a047,best-practices-locally-managed-scenario
Deploy_O365ProPlus,3a3b98be-c33e-4ed5-8403-9cf71eccb904,best-practices-install-xml-files-for-locally-managed
Deploy_O365ProPlus,3c108fee-b271-4cb0-8b16-a134faf9f70c,best-practices-deployment-for-cloud-managed
Deploy_O365ProPlus,df4dba28-cc45-41a0-9b23-a1535523ab8c,best-practices-for-planning-your-deployment-of-office-365-proplus
Deploy_O365ProPlus,b18a9110-0d14-46ec-af54-a22793ef6b38,deploy-office-365-proplus-from-the-cloud
Deploy_O365ProPlus,e0deafc7-4646-49ea-9882-a2ad8b47a7e4,best-practices-for-group-policy
Deploy_O365ProPlus,8e5133dc-6bd5-46e8-a39c-a544d8c7bcdd,best-practices-office-2016-mac-client-install-for-cloud-managed
Deploy_O365ProPlus,9f11214c-911d-4e3c-9993-a566f12b1a68,about-office-365-proplus-in-the-enterprise
Deploy_O365ProPlus,f8a53994-d9e5-46db-aa90-a704bcca2473,best-practices-for-deploying-office-365-proplus
Deploy_O365ProPlus,31a384ca-650c-4265-b76c-a87b414fd8b8,best-practices-guide-for-deploying-office-365-proplus-in-the-enterprise
Deploy_O365ProPlus,ae942449-1fca-4484-898b-a933ea23def7,version-and-build-numbers-of-update-channel-releases
Deploy_O365ProPlus,e471ef30-2a09-4767-a172-aa74e1dc4686,choose-how-to-deploy-office-365-proplus
Deploy_O365ProPlus,5ce548ce-7a28-4ce4-a87f-ab4413bdcb40,upgrade-from-office-365-proplus-2013-to-2016
Deploy_O365ProPlus,68113166-4e85-45da-8963-ad65d3031ade,best-practices-install-xml-files-for-cloud-managed
Deploy_O365ProPlus,091876a8-22ee-4685-bb88-adb9de85175a,best-practices-channel-management
Deploy_O365ProPlus,be130915-09ab-4303-b436-ae7b84266e28,best-practices-install-xml-files-for-enterprise-managed
Deploy_O365ProPlus,d66205f9-cf21-43df-bb19-af18cf0048bb,best-practices-uninstall-xml-files-for-locally-managed
Deploy_O365ProPlus,36b7ec08-9f97-4d76-a600-b9e424005792,best-practices-enterprise-managed-scenario
Deploy_O365ProPlus,98799ea9-3b93-46b4-b399-b9fcab3e1d80,best-practices-planning-for-enterprise-managed
Deploy_O365ProPlus,ac3e0d61-fd10-4caa-9b88-be55d1ef39bb,best-practices-planning-for-locally-managed
Deploy_O365ProPlus,2124a0dc-3f85-478c-a3da-c0b332b82095,best-practices-distributed-file-system-configuration-for-locally-managed
Deploy_O365ProPlus,c9ce5ffa-bfc7-4207-a6c0-c24fa9ae9db2,best-practices-uninstall-xml-files-for-cloud-managed
Deploy_O365ProPlus,f7d07a88-35c3-48f5-b30e-c842f2d911a5,licensing-and-activation-data-sent-to-office-365-by-office-365-proplus
Deploy_O365ProPlus,29873de8-6c2f-4f6d-aa1a-ca6f4a28a46f,best-practices-step-by-step-installation-using-cdn
Deploy_O365ProPlus,484b129d-9220-409e-bf0c-d0057653f793,best-practices-for-implementing-group-policy
Deploy_O365ProPlus,f3986751-46f7-4e61-b71b-d509736132a6,reference-preferred-gpo-baseline
Deploy_O365ProPlus,190f41e4-064d-486b-9c95-db08f973687c,download-sizes-approximate-for-channel-updates-to-office-365-proplus
Deploy_O365ProPlus,6df5de04-6b8e-48af-aede-dceaefacc278,reference-articles-for-deploying-office-365-proplus
Deploy_O365ProPlus,f4899394-87f3-425c-9902-ddd65eaaac97,best-practices-for-assessing-your-infrastructure
Deploy_O365ProPlus,4d4ff951-ee72-4763-806a-deeb384a369b,best-practices-recommended-deployment-scenarios
Deploy_O365ProPlus,80faf817-9559-459d-8e9c-e062b29fe9a3,best-practices-links-for-helpdesk-and-end-user-training
Deploy_O365ProPlus,21c562f2-2e54-452d-8ef5-e39c236bfaf1,proofing-tools-for-office-365-proplus
Deploy_O365ProPlus,7655b5cb-89ae-4a08-9621-e5af1b77cfe1,overview-of-the-upgrade-of-office-365-proplus-to-the-office-2016-version
Deploy_O365ProPlus,35d4cb3b-4cc9-4bc9-9f20-eaf3c50f8331,deploy-office-365-proplus-from-a-local-source
Deploy_O365ProPlus,5af6bb88-a92e-4fb0-ae1b-f11929fdf275,best-practices-assessment-for-cloud-managed
Deploy_O365ProPlus,a7fcdebf-97e5-4551-84f8-f2cb993c16da,best-practices-download-xml-files-for-enterprise-managed
Deploy_O365ProPlus,f99f8cd0-e648-4834-8f45-f5637351899d,deployment-guide-for-office-365-proplus
Deploy_O365ProPlus,8efa2040-4259-42e7-8087-f589adcc4190,best-practices-sample-configuration-files-for-downloading-office-365-proplus
Deploy_O365ProPlus,6467979c-3430-45c2-a28f-f9ac995731a5,overview-deploying-languages-in-office-365-proplus
Deploy_O365ProPlus,936cda26-41f9-45b5-a1f9-f9e1f485d23b,overview-of-the-update-process-for-office-365-proplus
Deploy_O365ProPlus,80b82132-22c2-4628-84b4-fbbd6598aaba,best-practices-for-installing-office-365-proplus-from-cdn-or-dfs
Deploy_O365ProPlus,a7f2fec4-75cb-49de-8e03-fc8e7a4691b5,best-practices-management-for-cloud-managed
Deploy_O365ProPlus,b584fcff-d64d-426a-b20f-fc93707cf46c,best-practices-common-debugging-steps
Deploy_O365ProPlus,a073ea21-62ed-40ef-8405-fd287f7d0b11,configure-update-settings-for-office-365-proplus
Deploy_O365ProPlus,f9bb5ed7-8d41-40fb-9804-fecfba7e5d6d,best-practices-for-assessmentreference-materials
Deploy_O365ProPlus,4dd6a023-0a5d-4dc9-9bad-ff70e01840b8,deploy-office-365-proplus-with-system-center-configuration-manager
